# onset,offset,note,velocity,instrument
0.000000	0.207465	51.000000	96.000000	71.000000
0.208333	0.624132	70.000000	96.000000	71.000000
0.625000	0.832466	51.000000	96.000000	71.000000
0.833334	1.249133	70.000000	96.000000	71.000000
1.250001	1.457466	51.000000	96.000000	71.000000
1.458335	1.874133	70.000000	96.000000	71.000000
1.875002	2.082467	51.000000	96.000000	71.000000
2.083335	2.499134	70.000000	96.000000	71.000000
2.500002	2.638023	51.000000	49.000000	71.000000
2.638891	2.776912	53.000000	49.000000	71.000000
2.777780	2.915801	58.000000	49.000000	71.000000
2.916669	3.054690	55.000000	49.000000	71.000000
3.055558	3.193579	53.000000	49.000000	71.000000
3.194447	3.332468	55.000000	49.000000	71.000000
3.333336	3.540801	51.000000	96.000000	71.000000
3.541669	3.957468	70.000000	96.000000	71.000000
3.958336	4.165802	51.000000	96.000000	71.000000
4.166670	4.582469	70.000000	96.000000	71.000000
4.583337	4.790802	51.000000	96.000000	71.000000
4.791670	5.138025	70.000000	96.000000	71.000000
5.138893	5.276914	58.000000	49.000000	71.000000
5.277782	5.415803	60.000000	49.000000	71.000000
5.416671	5.554692	63.000000	53.000000	71.000000
5.555560	5.693581	60.000000	58.000000	71.000000
5.694449	5.832470	63.000000	63.000000	71.000000
5.833338	5.915803	65.000000	67.000000	71.000000
5.916671	5.999137	63.000000	70.000000	71.000000
6.000005	6.082470	60.000000	73.000000	71.000000
6.083338	6.165804	63.000000	76.000000	71.000000
6.166672	6.249137	65.000000	79.000000	71.000000
6.250005	6.388026	67.000000	81.000000	71.000000
6.388894	6.526915	65.000000	86.000000	71.000000
6.527783	6.665804	67.000000	91.000000	71.000000
6.666672	6.874137	51.000000	96.000000	71.000000
6.875005	7.290804	70.000000	96.000000	71.000000
7.291672	7.499138	51.000000	96.000000	71.000000
7.500006	7.915805	70.000000	96.000000	71.000000
7.916673	8.124138	51.000000	96.000000	71.000000
8.125006	8.540805	70.000000	96.000000	71.000000
8.541673	8.749139	51.000000	96.000000	71.000000
8.750007	9.165806	70.000000	96.000000	71.000000
9.250007	9.332473	60.000000	49.000000	71.000000
9.333341	9.415806	63.000000	49.000000	71.000000
9.416674	9.499140	60.000000	49.000000	71.000000
9.500008	9.582473	58.000000	49.000000	71.000000
9.583341	9.721362	55.000000	49.000000	71.000000
9.722230	9.860251	53.000000	49.000000	71.000000
9.861119	9.999140	55.000000	49.000000	71.000000
10.000008	10.207473	51.000000	96.000000	71.000000
10.208341	10.624140	70.000000	96.000000	71.000000
10.625008	10.832474	51.000000	96.000000	71.000000
10.833342	11.249141	70.000000	96.000000	71.000000
11.250009	11.457474	51.000000	96.000000	71.000000
11.458342	11.804697	70.000000	96.000000	71.000000
11.805565	11.943586	58.000000	49.000000	71.000000
11.944454	12.082475	60.000000	51.000000	71.000000
12.083343	12.221364	63.000000	54.000000	71.000000
12.222232	12.360253	60.000000	57.000000	71.000000
12.361121	12.499142	63.000000	60.000000	71.000000
12.500010	12.638031	65.000000	63.000000	71.000000
12.638899	12.776920	63.000000	65.000000	71.000000
12.777788	12.915809	65.000000	68.000000	71.000000
12.916677	12.999142	67.000000	71.000000	71.000000
13.000010	13.082476	65.000000	73.000000	71.000000
13.083344	13.165809	67.000000	74.000000	71.000000
13.166677	13.249143	70.000000	76.000000	71.000000
13.250011	13.332476	72.000000	78.000000	71.000000
13.333344	13.540809	75.000000	80.000000	71.000000
13.541677	13.749143	75.000000	80.000000	71.000000
13.750011	13.957476	72.000000	80.000000	71.000000
14.166678	14.374143	70.000000	80.000000	71.000000
14.583345	14.790810	65.000000	80.000000	71.000000
14.791678	15.415811	67.000000	80.000000	71.000000
15.416679	15.832478	51.000000	80.000000	71.000000
15.833346	16.040811	67.000000	80.000000	71.000000
16.041679	16.249145	70.000000	80.000000	71.000000
16.250013	16.665812	67.000000	80.000000	71.000000
16.666680	16.699666	65.000000	80.000000	71.000000
16.700534	16.733520	67.000000	80.000000	71.000000
16.735256	16.768243	70.000000	80.000000	71.000000
16.770847	16.874145	72.000000	80.000000	71.000000
17.291680	17.499146	65.000000	80.000000	71.000000
17.916681	18.749147	63.000000	80.000000	71.000000
18.750015	19.165814	51.000000	80.000000	71.000000
19.166682	19.304703	58.000000	80.000000	71.000000
19.305571	19.443592	60.000000	80.000000	71.000000
19.444460	19.582481	58.000000	80.000000	71.000000
19.583349	19.790814	55.000000	80.000000	71.000000
20.000016	20.033002	67.000000	80.000000	71.000000
20.033870	20.066856	70.000000	80.000000	71.000000
20.068592	20.101579	72.000000	80.000000	71.000000
20.104183	20.207481	75.000000	80.000000	71.000000
20.208349	20.415815	75.000000	80.000000	71.000000
20.416683	20.624148	72.000000	80.000000	71.000000
20.833350	21.040815	70.000000	80.000000	71.000000
21.250017	21.457482	65.000000	80.000000	71.000000
21.458350	22.082483	67.000000	80.000000	71.000000
22.083351	22.499150	51.000000	80.000000	71.000000
22.500018	22.707483	67.000000	80.000000	71.000000
22.708351	22.915817	70.000000	80.000000	71.000000
22.916685	23.332484	67.000000	80.000000	71.000000
23.333352	23.366338	65.000000	80.000000	71.000000
23.367206	23.400192	67.000000	80.000000	71.000000
23.401928	23.434915	70.000000	80.000000	71.000000
23.437519	23.540817	72.000000	80.000000	71.000000
23.958352	24.165818	65.000000	80.000000	71.000000
24.583353	25.415819	63.000000	80.000000	71.000000
25.416687	25.624152	51.000000	80.000000	71.000000
25.625020	25.832486	51.000000	80.000000	71.000000
25.833354	25.971375	58.000000	80.000000	71.000000
25.972243	26.110264	60.000000	75.000000	71.000000
26.111132	26.249153	58.000000	70.000000	71.000000
26.250021	26.388042	55.000000	65.000000	71.000000
26.388910	26.526931	53.000000	60.000000	71.000000
26.527799	26.665820	55.000000	55.000000	71.000000
26.666688	26.874153	60.000000	49.000000	71.000000
26.875021	27.082487	63.000000	49.000000	71.000000
27.083355	27.290820	58.000000	49.000000	71.000000
27.291688	27.499154	60.000000	49.000000	71.000000
27.500022	27.568598	63.000000	49.000000	71.000000
27.569466	27.638043	60.000000	49.000000	71.000000
27.638911	27.707487	63.000000	49.000000	71.000000
27.916689	28.124154	60.000000	49.000000	71.000000
28.125022	28.332488	63.000000	49.000000	71.000000
28.333356	28.540821	58.000000	49.000000	71.000000
28.541689	28.749155	60.000000	49.000000	71.000000
28.750023	28.818599	63.000000	49.000000	71.000000
28.819467	28.888044	60.000000	49.000000	71.000000
28.888912	28.957488	63.000000	49.000000	71.000000
29.166690	29.374155	51.000000	49.000000	71.000000
29.583357	29.646725	58.000000	49.000000	71.000000
29.647593	29.789954	60.000000	49.000000	71.000000
