# onset,offset,note,velocity,instrument
0.000000	0.665278	60.000000	49.000000	71.000000
0.666667	1.665279	67.000000	49.000000	71.000000
1.666668	1.998612	70.000000	49.000000	71.000000
2.000001	2.331946	69.000000	49.000000	71.000000
2.333334	2.665279	62.000000	49.000000	71.000000
2.666668	3.665280	68.000000	49.000000	71.000000
3.666668	3.998613	66.000000	49.000000	71.000000
4.000002	4.331947	63.000000	49.000000	71.000000
4.333335	4.665280	65.000000	49.000000	71.000000
4.666669	5.665281	59.000000	49.000000	71.000000
5.666670	5.998614	61.000000	49.000000	71.000000
6.000003	8.331949	60.000000	49.000000	71.000000
8.333338	8.665282	53.000000	49.000000	71.000000
8.666671	8.998616	62.000000	49.000000	71.000000
9.000005	9.331949	63.000000	49.000000	71.000000
9.333338	9.665283	70.000000	49.000000	71.000000
9.666672	9.998616	64.000000	49.000000	71.000000
10.000005	10.331950	66.000000	49.000000	71.000000
10.333339	10.665283	69.000000	49.000000	71.000000
10.666672	12.331951	67.000000	49.000000	71.000000
12.333340	12.665284	57.000000	49.000000	71.000000
12.666673	12.998618	66.000000	49.000000	71.000000
13.000007	13.331951	67.000000	49.000000	71.000000
13.333340	13.665285	74.000000	49.000000	71.000000
13.666674	13.998618	68.000000	49.000000	71.000000
14.000007	14.331952	70.000000	49.000000	71.000000
14.333341	14.665285	73.000000	49.000000	71.000000
14.666674	16.331953	71.000000	49.000000	71.000000
16.333342	16.665286	72.000000	49.000000	71.000000
16.666675	16.998620	73.000000	49.000000	71.000000
17.000008	17.331953	71.000000	49.000000	71.000000
17.333342	18.331954	65.000000	49.000000	71.000000
18.333342	18.665287	63.000000	49.000000	71.000000
18.666676	18.998621	66.000000	49.000000	71.000000
19.000009	19.331954	56.000000	48.000000	71.000000
19.333343	20.331955	62.000000	48.000000	71.000000
20.333343	20.665288	60.000000	47.000000	71.000000
20.666677	20.998622	63.000000	47.000000	71.000000
21.000010	21.331955	54.000000	47.000000	71.000000
21.333344	22.331956	60.000000	47.000000	71.000000
22.333344	22.665289	57.000000	46.000000	71.000000
22.666678	22.998623	58.000000	46.000000	71.000000
23.000011	23.331956	55.000000	45.000000	71.000000
23.333345	24.331957	60.000000	45.000000	71.000000
24.333345	24.665290	59.000000	45.000000	71.000000
24.666679	24.998624	61.000000	44.000000	71.000000
25.000012	25.331957	55.000000	44.000000	71.000000
25.333346	25.554179	57.000000	44.000000	71.000000
25.555568	25.776402	54.000000	44.000000	71.000000
25.777791	25.998624	52.000000	44.000000	71.000000
26.000013	28.331959	58.000000	43.000000	71.000000
28.333347	28.665292	59.000000	42.000000	71.000000
28.666681	28.998626	61.000000	41.000000	71.000000
29.000014	29.331959	55.000000	41.000000	71.000000
29.333348	29.554181	57.000000	41.000000	71.000000
29.555570	29.776404	54.000000	41.000000	71.000000
29.777793	29.998626	52.000000	41.000000	71.000000
30.000015	32.998628	58.000000	41.000000	71.000000
33.000016	33.331961	59.000000	38.000000	71.000000
33.333350	33.554183	58.000000	38.000000	71.000000
33.555572	33.776406	51.000000	38.000000	71.000000
33.777795	33.998628	50.000000	38.000000	71.000000
34.000017	36.998630	56.000000	38.000000	71.000000
37.000018	37.331963	53.000000	36.000000	71.000000
37.333352	37.554185	55.000000	35.000000	71.000000
37.555574	37.776408	51.000000	35.000000	71.000000
37.777797	37.998630	50.000000	35.000000	71.000000
38.000019	40.998632	56.000000	35.000000	71.000000
41.000020	41.331965	53.000000	33.000000	71.000000
41.333354	41.554187	55.000000	33.000000	71.000000
41.555576	41.776410	53.000000	33.000000	71.000000
41.777799	41.998632	52.000000	33.000000	71.000000
42.000021	43.998633	56.000000	33.000000	71.000000
44.000022	45.331967	60.000000	33.000000	71.000000
45.333356	45.998634	56.000000	33.000000	71.000000
46.000023	47.998635	53.000000	33.000000	71.000000
48.000024	48.665302	60.000000	49.000000	71.000000
48.666691	49.665303	67.000000	49.000000	71.000000
49.666691	49.998636	70.000000	49.000000	71.000000
50.000025	50.331970	69.000000	49.000000	71.000000
50.333358	50.665303	62.000000	49.000000	71.000000
50.666692	51.665304	68.000000	49.000000	71.000000
51.666692	51.998637	66.000000	49.000000	71.000000
52.000026	52.331971	63.000000	49.000000	71.000000
52.333359	52.665304	65.000000	49.000000	71.000000
52.666693	53.665305	59.000000	49.000000	71.000000
53.666693	53.998638	61.000000	49.000000	71.000000
54.000027	56.331973	60.000000	49.000000	71.000000
56.333361	56.665306	53.000000	49.000000	71.000000
56.666695	56.998640	62.000000	49.000000	71.000000
57.000028	57.331973	63.000000	49.000000	71.000000
57.333362	57.665307	70.000000	49.000000	71.000000
57.666695	57.998640	64.000000	49.000000	71.000000
58.000029	58.331974	66.000000	49.000000	71.000000
58.333362	58.665307	69.000000	49.000000	71.000000
58.666696	58.998641	67.000000	49.000000	71.000000
59.000029	59.331974	73.000000	49.000000	71.000000
59.333363	60.331975	71.000000	49.000000	71.000000
60.333363	60.665308	57.000000	49.000000	71.000000
60.666697	60.998642	66.000000	49.000000	71.000000
61.000030	61.331975	67.000000	49.000000	71.000000
61.333364	61.665309	75.000000	49.000000	71.000000
61.666697	61.998642	68.000000	49.000000	71.000000
62.000031	62.331976	70.000000	49.000000	71.000000
62.333364	62.665309	73.000000	49.000000	71.000000
62.666698	62.998643	71.000000	49.000000	71.000000
63.000031	63.331976	77.000000	49.000000	71.000000
63.333365	64.331977	75.000000	49.000000	71.000000
64.333365	64.665310	61.000000	49.000000	71.000000
64.666699	64.998644	70.000000	49.000000	71.000000
65.000033	65.331977	71.000000	49.000000	71.000000
65.333366	65.665311	78.000000	49.000000	71.000000
65.666700	65.998644	72.000000	49.000000	71.000000
66.000033	66.998645	73.000000	49.000000	71.000000
67.000034	67.331978	71.000000	49.000000	71.000000
67.333367	67.998645	65.000000	49.000000	71.000000
68.000034	70.998647	75.000000	49.000000	71.000000
71.000036	71.331980	66.000000	49.000000	71.000000
71.333369	71.998647	68.000000	49.000000	71.000000
72.000036	74.998649	74.000000	49.000000	71.000000
75.000038	75.331982	69.000000	49.000000	71.000000
75.333371	75.998649	70.000000	49.000000	71.000000
76.000038	77.998650	79.000000	49.000000	71.000000
78.000039	79.998651	72.000000	49.000000	71.000000
80.000040	80.998652	71.000000	49.000000	71.000000
81.000041	81.331985	73.000000	49.000000	71.000000
81.333374	81.998652	67.000000	49.000000	71.000000
82.000041	82.998653	69.000000	49.000000	71.000000
83.000042	83.331986	66.000000	49.000000	71.000000
83.333375	83.998653	64.000000	49.000000	71.000000
84.000042	85.998654	70.000000	49.000000	71.000000
86.000043	86.998655	75.000000	33.000000	71.000000
87.000044	87.331988	74.000000	33.000000	71.000000
87.333377	87.998655	65.000000	33.000000	71.000000
88.000044	90.665323	72.000000	42.000000	71.000000
90.666712	91.665324	79.000000	80.000000	71.000000
91.666713	91.998657	70.000000	80.000000	71.000000
92.000046	92.331991	69.000000	80.000000	71.000000
92.333380	92.665324	62.000000	80.000000	71.000000
92.666713	93.665325	68.000000	80.000000	71.000000
93.666714	93.998658	66.000000	80.000000	71.000000
94.000047	94.331992	63.000000	80.000000	71.000000
94.333381	94.665325	65.000000	80.000000	71.000000
94.666714	94.998659	59.000000	80.000000	71.000000
95.000048	95.331992	61.000000	80.000000	71.000000
95.333381	95.665326	52.000000	80.000000	71.000000
95.666715	95.998659	55.000000	80.000000	71.000000
96.000048	97.998660	60.000000	80.000000	71.000000
